artist.hotttnesss,artist.name,duration,location,release.name,song.hotttnesss,tempo,terms,title,year
0.256803369,Miriam Yeung,276.74077,Not available,Miriam Xin Chang Jin Pai Jin Qu,,114.915,cantonese pop,Shang Zhui Ren,0
0.401734351,Wordsworth,254.98077,Not available,Mirror Music,0.444401715,120.2,hip hop,Gotta Pay (Produced by Oddisee),2004
0.401734351,Wordsworth feat. Adanita Ross,237.13914,Not available,Mirror Music,0.323112121,85.263,hip hop,Don't Go (Produced by Frequency),2004
0.313569343,Flor Silvestre,157.46567,Not available,Mis Boleros,0,84.273,ranchera,Luna De Octubre,0
0.545865917,Selena,198.45179,Texas,Mis Mejores Canciones - 17 Super Exitos,0,104.795,tejano,Estoy Contigo,0
0.32188269,Nelson Ned,211.80036," UbA!, Minas Gerais",Mis Momentos,,144.651,latin jazz,Brasas Vivas,0
0.32188269,Nelson Ned,200.48934," UbA!, Minas Gerais",Mis Momentos,,146.061,latin jazz,A Mi No Me Importa,0
0.545865917,Selena,190.35383,Texas,Mis Primeros Exitos - Selena 20 Years Of Music,0.327736683,90.602,tejano,Cien Anos,0
0.273923339,Mario Garcia,558.28853,Not available,Mis SueA+-os feat Norma Castro,,130.019,tribal house,Mis SueA+-os feat Norma Castro,0
0.419398461,Shai Hulud,188.29016,"Poughkeepsie, New York / Pompano Beach, Florida",Misanthropy Pure,0.693655624,136.331,math-core,We Who Finish Last,2008
0.316692162,Tam Tam Go!,226.82077,Not available,Miscelanea,,119.524,pop rock,Spanish Shuffle (Album Version),0
0.492132221,This Is Hell,119.7971,"Long Island, NY",Misfortunes,0.733956331,150.006,post-hardcore,RECKLESS,2008
0.492132221,This Is Hell,106.39628,"Long Island, NY",Misfortunes,0.679854,83.335,post-hardcore,REALIZATION: REMORSE,2008
0.351210537,Mish Mash,254.32771,Not available,Mish Mash_ Le Blues European: Musique Slave Et Klezmer,,152.005,vocal house,Kolomeyke,0
0.351210537,Mish Mash,202.68363,Not available,Mish Mash_ Le Blues European: Musique Slave Et Klezmer,0,126.785,vocal house,Pish Tash,0
0.541888972,The Dillinger Escape Plan,207.77751,"Morris Plains, NJ",Miss Machine,0.666527846,166.862,math-core,Setting Fire to Sleeping Giants,2004
0.37254757,Nicola Fasano Feat. Paula B,445.33506,Not available,Missing,,125.997,progressive house,Missing (Olivier Berger Mix),0
0.35303574,Sleepy John Estes,197.0673,"Ripley, TN",Mississippi Delta Blues Jam In Memphis,,130.889,country blues,Need More Blues,1993
0.459629608,Mississippi Mass Choir,333.5571,Not available,Mississippi Mass Choir Greatest Hit's,0.375984302,163.35,gospel,Having You There,0
0.512455643,David Banner,183.90159,Jackson MS,Mississippi-The Album,0.392008772,99.487,crunk,Bush,2003
0.312220843,Mista,253.41342,Not available,Mista,0.265861049,90.882,dubstep,I'll Sweat You (LP Version),0
0.312220843,Mista,259.3171,Not available,Mista,,169.722,dubstep,If My Baby (LP Version),0
0.35329029,Taal,17.73669,Not available,Mister Green,,219.569,art rock,Noises,2000
0.276451956,Cristina Pato - Mutenrohi,331.88526,Not available,Misturados,0.212045406,128.785,gaita,Bag A! l'ame,0
0.384611084,Billie Jo Spears,173.68771,"Beaumont, TX",Misty Blue,,185.583,classic country,'57 Chevrolet,1990
0.718891456,Bon Jovi / Ray Davies,336.84853,"Sayreville, NJ",Misunderstood,,130.281,rock,Celluloid Heroes,2002
0.257515404,Henri Pousseur,446.24934,"Malmi?1/2, Belgium",Mixed music 1966-1970,,92.341,serialism,Crosses of crossed colors 3,0
0.375914688,Vusi Mahlasela,250.48771,Not available,Miyela Africa,0,120.024,world beat,Amdokwe,0
0.375914688,Vusi Mahlasela,297.56036,Not available,Miyela Africa,0,77.39,world beat,Miyela Afrika,0
0.448629112,Mr. Lif,327.6273,Not available,Mo' Mega,0.419674279,107.32,hip hop,For You,2006
0.500119335,Mobb Deep,264.64608,"Queensbridge, NY",Mobb Muzik (Clean Version),0.609399102,93.976,gangster rap,Where Ya Heart At,1999
0.593808365,Twista & The Speedknot Mobstaz,377.86077,"Chicago, IL",Mobstability,0.244510702,121.957,gangster rap,Warm Embrace (LP Version),0
0.386630837,Juan Carlos Baglietto,220.99546,Not available,Modelo Para Armar,0,100.855,tango,Salzanitos,0
0.386630837,Juan Carlos Baglietto,274.99057,Not available,Modelo Para Armar,0,93.008,tango,Estas Listo,0
0.356835221,Ill Harmonics,71.99302,Not available,Modern Heart Exhibit,,88.464,hip hop,Life,0
0.418946871,Jefferson Starship,240.3522,"San Francisco, CA",Modern Times,0.327736683,189.735,hard rock,Stairway To Cleveland,1981
0.438779161,Photek,421.19791,"Ipswich, England",Modus Operandi,,161.772,jungle music,124,1997
0.417885349,Papa Wemba,265.76934,"Kasai, Zaire",Molokai,,134.201,soukous,Zero,1992
0.417885349,Papa Wemba,293.53751,"Kasai, Zaire",Molokai,,92.379,soukous,Bakwetu,1998
0,Dakis,172.25098,Not available,Moments,,66.765,greek,Perasmena Mesanihta,0
0,Dakis,210.52036,Not available,Moments,,111.946,greek,Sentimento (Asteri_ Asteraki),0
0.439843854,Luis Alberto Spinetta,191.60771,"Buenos Aires, Argentina",Mondo Di Cromo,,113.096,rock 'n roll,Lo Siento En Mi CorazA3n,1983
0.116991974,Taya wooden,267.59791,Not available,Mone Zion,0,160.251,reggae,Mothers Rastas,2007
0.341376268,Bad Azz,255.84281,Not available,Money Run,0.591754161,121.871,gangster rap,Ghetto,2003
0.360053307,Mongo Santamaria,366.70649,"Havana, Cuba [Jesus Maria]",Mongo Returns!,,175.613,latin jazz,Hush,1995
0.356835221,Ill Harmonics,267.88526,Not available,Monkey Business,0.212045406,95.954,hip hop,Contagious,0
0.553168864,Reel Big Fish,153.67791,"Orange County, CA",Monkeys For Nothin' And The Chimps For Free,,159.723,ska punk,Why Do All Girls Think They're Fat (Album),2007
0.553168864,Reel Big Fish,253.09995,"Orange County, CA",Monkeys For Nothin' And The Chimps For Free,0.407233015,165.552,ska punk,Cannibal (Dance Mix),2007
0.517170481,Monster Magnet,217.10322,Not available,Monolithic baby!,0.553166754,146.683,stoner metal,CNN War Theme,2004
0.581505803,The Almost,210.59873,"Salt Lake City, UT",Monster Monster,0.62793,84.99,post-hardcore,Books & Books,2009
0.581505803,The Almost,240.79628,"Salt Lake City, UT",Monster Monster,0.636635971,136.147,post-hardcore,Summer Summer,2009
0.338129864,Screaming Lord Sutch,184.05832,"Harrow, Middlesex, England",Monster Rock,,144.104,psychobilly,Murder In The Graveyard,1982
0.331636878,Misty Roses,290.7424,London / New York,Monster Zero,0.193711018,105.046,easy listening,Innsmouth Jewelry,0
0.360053307,Mongo Santamaria,428.06812,"Havana, Cuba [Jesus Maria]",Montreux Heat!,,131.971,latin jazz,Watermelon Man,1963
0.367355344,Legacy Five,189.07383,Tennessee,Monuments,,90.033,country gospel,Out Of My Darkness,2009
0.48981262,This Or The Apocalypse,293.66812,Not available,Monuments,0.543788273,163.935,death core,Two Wars,2008
0.519953001,Fuel,159.42485,Not available,Monuments To Excess,,190.631,post-grunge,The Name Is...,1995
0.453814949,Joell Ortiz,167.88853,"Brooklyn, NY",Mood Muzik III,0.33888672,115.933,hip hop,Warfare,0
0.287731468,Charles Williams,87.87546,Texas,Moods,0,74.666,latin jazz,Barrage,0
0.356950956,Flink,160.91383,Not available,Moog,0,147.934,alternative rock,Sunset Manifesto,0
0.356950956,Flink,273.10975,Not available,Moog,,131.955,alternative rock,Russian Doll,0
0.378656486,The Family Stand,413.54404,Brooklyn,Moon In Scorpio,0,122.691,jazz funk,The Education Of Jamie,0
0.389589781,Jerry Butler,149.78567,"Sunflower, MS",Moon River / Delicious Together,,124.253,chicago soul,The Way You Do The Things You Do,0
0.409778998,Danny Williams,190.27546,"Port Elizabeth, South Africa",Moon River/Swinging For You,,96.112,ballad,I Talk To The Trees,0
0.281887097,Moon Mullican,181.31546,"Corrigan, Polk County, TX",Moon's Tune,,118.064,western swing,The Tie That Binds,0
0.281887097,Moon Mullican,170.52689,"Corrigan, Polk County, TX",Moon's Tune,,74.6,western swing,Mona Lisa,0
0.281887097,Moon Mullican,173.24363,"Corrigan, Polk County, TX",Moon's Tune,,95.278,western swing,Kangaroo Blues,0
0.462190105,Jim Reeves,175.01995,"Galloway, Panola County, TX",Moonlight and Roses/The Jim Reeves Way,0.304169503,158.763,country gospel,Rosa Rio,2000
0.375223967,Moments In Grace,195.91791,Not available,Moonlight Survived,0.405115722,145.147,emo,Broken Promises (album version),2004
0.410053623,Capleton,29.41342,Not available,More Fire,0,170.781,dancehall,Conscience Ah Heng Dem (interlude),2000
0.222794125,Webb Wilder,277.10649,Not available,More Like Me,0.245284296,116.992,roots rock,Too Cool for Love,2009
0.35045449,Rocker-T,265.37751,Wisconsin,More Luv,0.215080319,147.882,dub,Jah The Only One,0
0.47594129,Mighty Mighty Bosstones,211.33016,"Boston, MA",More Noise And Other Disturbances,0.487112195,205.559,ska punk,They Came To Boston,1992
0.47594129,Mighty Mighty Bosstones,142.73261,"Boston, MA",More Noise And Other Disturbances,0.489038209,143.257,ska punk,Guns And The Young,1992
0.401462053,Andrae Crouch,269.26975,"Pacoima, CA",More Of The Best,,127.91,soul jazz,Praises,0
0.401462053,Andrae Crouch,352.86159,"Pacoima, CA",More Of The Best,,85.989,soul jazz,Jesus Is the Lord,0
0.348609959,Go Fish,344.92036,"Twin Cities, MN",More Than A Story,0,115.931,male vocalist,I Believe In You (More Than A Story Album Version),0
0.555968804,Toni Braxton,258.48118,"Severn, MD",More Than A Woman,0.599868664,91.066,dance pop,Let Me Show You The Way (Out),2002
0.555968804,Toni Braxton,249.18159,"Severn, MD",More Than A Woman,0.662651979,84.797,dance pop,Tell Me,2002
0.331241824,Venice,186.40934,New Hampshire USA,More Than One Love,,136.861,folk-pop,More Than One Love,0
0,The Wilburns,232.28036,Not available,More Than Religion,0,117.492,southern gospel,One Little Baby,0
0,The Wilburns,182.22975,Not available,More Than Religion,0,148.024,southern gospel,Keep Walking,0
0.396094372,Mayday,307.33016,Texas,Morgarot,,71.984,folk-pop,NA1/4t isch fA1/4r immer,0
0.37629757,Morgion,341.68118,Not available,Morgion,0.499861286,112.063,sludge metal,Basking Under a Blacksun Dawning,1997
0.373552391,Poncho Sanchez / Dianne Reeves,355.05587,"Laredo, TX",Morning Cup Of Jazz,,215.461,latin jazz,Morning,1999
0.282489879,V Sinizter,205.73995,Michigan,Morning Star: Soul Of The Beast,0,183.573,rap,Valentine's Day,0
0.335041777,The Frequency,1054.37995,Not available,Morning to 3am,0,246.5,chill-out,Ego is the drug/3am,0
0.479308459,The New York Dolls,234.84036,"New York, NY",Morrissey Presents The Return Of The New York Dolls - Live From Royal Festival Hall 2004,,84.058,glam rock,Vietnamese Baby,1973
0.363675677,Brand X,281.52118,"Sikeston, MO",Morrocan Roll,0.624833534,201.006,jazz fusion,Hate Zone,1977
0.363675677,Brand X,95.76444,"Sikeston, MO",Morrocan Roll,,158.578,jazz fusion,Collapsar,1977
0.36324601,Tom Barabas,249.20771,Not available,Mosaic,,121.001,meditation,Melodioso,0
0.389535576,Moss,274.12853,Not available,Moss,,107.412,future jazz,There Alone Go I,0
0.389535576,Moss,261.48526,Not available,Moss,0,101.29,future jazz,Orchard,0
0.556477415,Three 6 Mafia,213.60281,"Memphis, TN",Most Known Unknown (Screwed and Chopped),,130.298,dirty south rap,Let's Plan A Robbery,2005
0.313019136,Paul Buckmaster,123.76771,Not available,Most Wanted,0,134.56,soundtrack,Dunn's Revenge,0
0.313019136,Paul Buckmaster,73.50812,Not available,Most Wanted,0,161.665,soundtrack,The Interrogation,0
0.401354215,3 Steps Ahead,45.50485,Not available,Most Wanted & Mad,,74.551,gabba,My Mind Is Gone,1997
0.349886289,Edmond Leung,268.48608,Not available,Motclub 903 Fa Yuan Di Du Le Le Edmond Leung Yin Yue Hui,,108.24,cantonese pop,Ai Hen Jian Dan,0
0.349886289,Edmond Leung,230.37342,Not available,Motclub 903 Fa Yuan Di Du Le Le Edmond Leung Yin Yue Hui,,137.686,cantonese pop,Yi Xiao Shi Chong Yin,0
0.385567523,Ma Rainey,183.53587,"Columbus, GA",Mother Of The Blues_ CD E,,103.054,classic female blues,Hear Me Talking To You,0
0,AFS,220.08118,Great Britain / UK,Mother's Day,,120.984,hardcore punk,Mother's Day Part 1,0
0.634412385,Led Zeppelin,330.78812,England,Mothership,,143.239,blues-rock,The Song Remains The Same (2007 Remastered Album Version),2007
0.501360613,MAPtley CrA1/4e,248.21506,"Los Angeles, California",Motley Crue / Rock Legends,,124.024,heavy metal,Afraid,1997
0.394252715,Motograter,226.92526,"Santa Barbara, California",Motograter,0.77057886,143.932,post-grunge,Red (Main Version),2003
0.563362694,Michael McDonald,195.70893,"St. Louis, MO",Motown II,0.453713667,128.968,ballad,Nowhere To Run,0
0.305849744,Manuel & The Music Of The Mountains,158.14485,Not available,Mountain Fiesta,,130.422,fusion,Umbrellas Of Cherbourg,0
0.373387519,Isaacs,194.01098,Tennessee,Mountain Homecoming - Volume 1,,103.694,bluegrass,Did You Ever Go Sailin',0
0.38222949,Midge Ure,287.52934,"Glasgow, Scotland",Move Me+,0,97.982,pop rock,Four,0
0.350787891,Memphis Jug Band,184.52853,"Memphis, TN",Move That Thing Vol 2,,94.853,country blues,Spider's Nest Blues,2005
0.545865917,Selena,222.11873,Texas,Movie Soundtrack,0,123.759,tejano,Disco Medley (Live At Houston Astrodome),0
0.282775063,Rudolph Valentino,184.73751,Not available,Movie Stars (CD 2),,101.621,ballad,Kashmiri Love Song,1992
0.851233891,Usher,309.83791,"Atlanta, GA",Moving Mountains,,126.955,hip hop,Moving Mountains,2008
0.396800219,The High Strung,187.27138,"Detroit, MI",Moxie Bravo,0,139.72,post-grunge,The Luck You Got,2005
0.226131073,Patrizia Pace/Waltraud Meier/Frank Lopardo/James Morris/Swedish Radio Choir/Stockholm Chamber Choir/Berliner Philharmoniker/Riccardo Muti,212.4273,Not available,Mozart - Sacred Choral Works,,37.42,los angeles,Mass No. 19 in D minor_ 'Requiem' K626: Lacrimosa,0
0.353034056,Sir Neville Marriner,296.80281,Not available,Mozart: Academy in Concert,0.588922168,61.634,requiem,Two Elegiac Melodies Op. 34: 2. The Last Spring,0
0.257949738,Kuijken Kwartet,184.86812,Not available,Mozart: Requiem KV 626 - Version For String Quartet by Peter Lichtenthal,0.323112121,64.905,requiem,Introitus: Requiem: Agnus Dei,0
0.257949738,Kuijken Kwartet,125.93587,Not available,Mozart: Requiem KV 626 - Version For String Quartet by Peter Lichtenthal,0.299877488,135.759,requiem,Introitus: Requiem: Dies Irae,0
0.520784107,Mavado,184.76363,Not available,Mr. Brooks...A Better Tomorrow,0.469712431,127.937,reggaeton,In Di Car Back (Album Version),0
0.409134869,Johnny Osbourne,202.03057,Not available,Mr. Budy Bye,,136.72,roots reggae,Folly Ranking,2007
0.451998594,Gregory Isaacs,221.83138,"Kingston, Jamaica",Mr. Cool,,160.011,lovers rock,Lady Of Your Calibre,0
0.249739671,Peter Hunningale,226.87302,Not available,Mr. Government,,165.898,lovers rock,Too Late,0
0.315033314,Lunasicc,291.7873,Not available,Mr. Lunasicc,0,64.034,gangster rap,Pose No Threat,0
0.365951048,Freddie McGregor,210.52036,Not available,Mr. McGregor,,124.088,lovers rock,Walls Of Jericho (Album Version),0
0.365951048,Freddie McGregor,185.83465,Not available,Mr. McGregor,0.450992312,167.48,lovers rock,Zion Chant (Album Version),0
0.405967369,BoDeans,216.08444,Waukesha WI,Mr. Sad Clown,0.355285536,147.944,roots rock,Back Then,2010
0.466628889,R.L. Burnside,257.35791,"Oxford, MS",Mr. Wizard,0.386477291,95.56,delta blues,Over The Hill,1997
0.294986617,Michael Stanley Band,346.56608,Not available,MSB,0.265861049,92.161,heartland rock,Spanish Nights,1982
0.294986617,Michael Stanley Band,335.09832,Not available,MSB,0,182.721,heartland rock,Take The Time,1982
0.269296096,Mt. Wilson Repeater,299.88526,Not available,Mt. Wilson Repeater,0,99.87,indietronica,The Conversation,0
0.371878155,Massive TAPne,220.78649,Not available,MT3,0.360370583,97.054,pop rap,Im Club,2002
0.512455643,David Banner / Sky / Marcus,263.47057,Jackson MS,MTA2-Baptized In Dirty Water,0.319565987,147.327,crunk,My Lord,0
0.512455643,David Banner / Sky / Marcus,253.67465,Jackson MS,MTA2-Baptized In Dirty Water,0.215080319,87.033,crunk,The Christmas Song,0
0.586729913,Kiss,283.84608,"New York, NY",MTV Unplugged,,149.012,hard rock,Every Time I Look At You,0
0.290403491,YZ,247.82322,Not available,Muad'Dib,0,74.413,hip hop,More than War,0
0.501825944,Soulwax,171.4673,"Ghent, Belgium",Much Against Everyone's Advice,0.301681757,137.328,dance rock,Much Against Everyone'S Advice (Dave Bascombe Radio Mix),2000
0.253785313,Pucho & His Latin Soul Brothers,338.23302,Not available,Mucho Pucho,,231.867,latin jazz,Got My Mojo Workin,0
0.401723686,Gob,209.60608,Not available,Muertos Vivos,0.604500739,129.738,pop punk,Face the Ashes,2007
0.28831468,L.A.V.I,565.96853,Not available,Mui Mal_ Animal,,0,progressive trance,Mui Mal_ Animal,0
0.399451724,Angelo Badalamenti,86.56934,New Jersey,Mulholland Drive,0.674833876,90.336,chill-out,Dinner Party Pool Music,2001
0.228792058,Cool cavemen,261.8771,"Lille, France",Multipolar,0,90.267,funk rock,Burlesque burglary,0
0.228792058,Cool cavemen,234.762,"Lille, France",Multipolar,,93.715,funk rock,Everyone make love,0
0.359290849,Jackie Edwards,206.05342,Jamaica,Mums and Dads Reggae Favourites,,150.302,rock steady,Worrying Over You,0
0.387911599,HA-ASH,253.90975,Lousiana,Mundos Opuestos,0.576399981,136.945,pop rock,Amor a Medias,2005
0.479407676,Nick Cave & The Bad Seeds,315.08853,"Wangaratta, Victoria, Australia",Murder Ballads,0.47643522,153.768,rock,Stagger Lee,1996
0.819588282,Killers,218.8273,Not available,Murder One,0.425124658,128.951,rock,Children Of The Revolution,0
0.399967758,Chaka Demus & Pliers,251.97669,Kingston,Murder She Wrote Single,0.258496447,95.044,dancehall,Santa Barbara,0
0.433173023,BLEED THE SKY,202.91873,"Orange County, CA",Murder The Dance,0.457447167,116.064,groove metal,Kettle Black,2008
0.623835201,R.E.M.,163.81342,"Athens, GA",Murmur - Deluxe Edition,,138.703,jangle pop,There She Goes Again,1983
0.42959192,Murphy Lee / Zee,268.90404,"St. Louis, Missouri",Murphy's Law,0,92.043,pop rap,Murphy Lee,2003
0.26803784,Murskahumppa,285.17832,Not available,Murskapunkkia,,110.787,suomi rock,Ota kiinni,0
0.26803784,Murskahumppa,163.47383,Not available,Murskapunkkia,,136.579,suomi rock,Lihava enkeli,0
0.26803784,Murskahumppa,61.98812,Not available,Murskapunkkia,,148.57,suomi rock,MikA$? mun pA$?A$?ssA$? nykii,0
0.26803784,Murskahumppa,92.23791,Not available,Murskapunkkia,0,138.796,suomi rock,Stora kusetus,0
0.26803784,Murskahumppa,121.57342,Not available,Murskapunkkia,0,132.368,suomi rock,Mua rakastan,0
0.365075971,Punk'd Royal,276.37506,Not available,Muscles,0.22154866,96.123,dance-punk,Young Urbans,0
0.257496804,Edouard Duleu,130.06322,Not available,Musette,,230.187,musette,Virtuosite Musette,0
0.267124867,AndrA(c) Verchuren,167.02649,Neuilly-sous-Clermont (Oise),Musette A Tout Va,,117.665,chanson,Poema,0
0.368336782,Erick Sermon,228.44036,Not available,Music,0.450992312,95.932,hip hop,I'm Hot,2001
0.37157309,Room 5,403.01669,Not available,Music & You,0.334706549,127.99,disco,Hidden Sun,2003
